Id,Label,timeset,pageranks
http://cldr.unicode.org/index/charts,,,0.000375
http://cldr.unicode.org/index/cldr-spec,,,0.000387
http://cldr.unicode.org/index/downloads,,,0.000423
http://cldr.unicode.org/index/downloads/cldr-1-8-1,,,0.00035
http://cldr.unicode.org/index/downloads/cldr-1-9-1,,,0.00035
http://cldr.unicode.org/index/process,,,0.000491
iso15924/codelists.html,,,0.000426
http://cldr.unicode.org/index/process#TOC-Data-Submission-and-Vetting-Process,,,0.000348
http://cldr.unicode.org/index/process#TOC-Meetings-and-Communication,,,0.000362
http://cldr.unicode.org/index/process/cldr-data-retention-policy,,,0.000353
http://cldr.unicode.org/index/survey-tool,,,0.000375
http://cldr.unicode.org/locale_faq-html,,,0.000374
http://cldr.unicode.org/translation,,,0.000348
http://cmcl.aai.uni-hamburg.de/~iacs/,,,0.00035
http://cups.cs.cmu.edu/soups/2006/proceedings/p79_downs.pdf,,,0.000355
http://czyborra.com/unicode/motivation.html,,,0.000353
http://de.wikipedia.org/wiki/Christian_Galinski,,,0.000356
http://de.wikipedia.org/wiki/Michael_Everson,,,0.000356
http://deity.gov.in/,,,0.000352
http://demo.icu-project.org/icu-bin/locexp,,,0.000348
http://demo.icu-project.org/icu-bin/translit/,,,0.000348
http://developpeur.journaldunet.com/tutoriel/theo/040518-encodages.shtml,,,0.000353
http://devzone.zend.com/node/view/id/874,,,0.000353
http://dictionary.sanseido-publ.co.jp/dicts/ja/unicode_cc/,,,0.000362
http://docs.oracle.com/javase/6/docs/api/java/text/Collator.html,,,0.000356
http://docs.oracle.com/javase/6/docs/api/java/text/RuleBasedCollator.html,,,0.000356
http://docs.oracle.com/javase/7/docs/api/java/text/ChoiceFormat.html,,,0.000348
http://docs.oracle.com/javase/7/docs/api/java/text/MessageFormat.html,,,0.000348
http://donsnotes.com/tech/charsets/byte_intl_char.html,,,0.000353
http://emojipedia.org/,,,0.000355
http://en.wikipedia.org/wiki/Favicon,,,0.000355
http://en.wikipedia.org/wiki/Fitzpatrick_scale,,,0.000355
http://en.wikipedia.org/wiki/Mark_Crispin,,,0.00037
http://en.wikipedia.org/wiki/Network_Information_Centre,,,0.000355
http://en.wikipedia.org/wiki/Regional_Indicator_Symbol,,,0.000355
http://en.wikipedia.org/wiki/Sorting_algorithm,,,0.000356
http://et.wikipedia.org/wiki/Peeter_Pll,,,0.000356
http://fa.de,,,0.000355
http://fontforge.sourceforge.net/,,,0.000359
http://fonts.jp/hanazono/,,,0.000357
http://googleblog.blogspot.ch/2012/02/unicode-over-60-percent-of-web.html,,,0.000359
http://googleblog.blogspot.com/2008/05/moving-to-unicode-51.html,,,0.000353
http://googleblog.blogspot.com/2010/01/unicode-nearing-50-of-web.html,,,0.000353
http://home.ix.netcom.com/~asmus-inc/Tutorial5.0/index.html,,,0.000358
http://i18napis.appspot.com/address/data/CH,,,0.000348
http://i18napis.appspot.com/address/data/US,,,0.000348
http://iana.org/,,,0.000356
http://icu-project.org,,,0.000363
http://incits.org/committees/l2,,,0.000356
http://infitt.org,,,0.000374
http://infitt.org/,,,0.00035
http://inter-locale.com/ID/iuc27-a14.html,,,0.000358
http://inter-locale.com/whitepaper/multilingual/ml73-ws-20050524.xml,,,0.000358
http://isotc.iso.org/livelink/livelink?func=ll&objId=8917016&objAction=browse&sort=name&viewType=1,,,0.000364
http://isotc.iso.org/livelink/livelink?func=ll&objId=8917016&objAction=browse&viewType=1,,,0.00036
http://isotc.iso.org/livelink/livelink?func=ll&objId=8919192&objAction=browse&sort=name&viewType=1,,,0.000356
http://java.sun.com/j2se/1.4.2/docs/api/,,,0.000364
http://java.sun.com/j2se/1.5.0/docs/guide/intl/fontconfig.html,,,0.00037
http://java.sun.com/javase/6/docs/technotes/guides/intl/fontconfig.html,,,0.00037
http://jdlh.com/en/doc/2008/unicode_doggerel.html,,,0.000367
http://labs.spotify.com/2013/06/18/creative-usernames/,,,0.000367
http://lcweb.loc.gov/marc/specifications/speccharucs.html,,,0.000353
http://lcweb.loc.gov/standards/iso639-2/,,,0.000403
http://lds.org/?lang=eng,,,0.00035
http://lgi.osi.hu/documents.php?id=1244,,,0.000353
http://linguistics.berkeley.edu/sei,,,0.00035
http://linguistics.berkeley.edu/sei/,,,0.000418
http://macchiato.com/slides/Unicode_from_a_distance.ppt,,,0.000358
http://macchiato.com/slides/UnicodeMyths.pdf,,,0.000358
http://mara.gov.om,,,0.000352
http://mrdba.info/unicode-converter/,,,0.000357
http://msdn.microsoft.com/en-us/library/aa331875.aspx,,,0.000348
http://msdn.microsoft.com/en-us/library/ms679351.aspx,,,0.000348
http://msdn.microsoft.com/en-us/library/system.globalization.cultureinfo(vs.71).aspx,,,0.000348
http://msdn.microsoft.com/msdnmag/issues/07/01/Unicode/default.aspx,,,0.000353
http://my.wikipedia.org/wiki/Wikipedia:Font,,,0.000357
http://news.bbc.co.uk/2/hi/africa/7138128.stm,,,0.000353
http://obits.dignitymemorial.com/dignity-memorial/obituary.aspx?n=Michael-Kaplan&lc=4246&pid=176192738&uuid=ec6b8cda-c4b1-4b5f-9422-925b1e09a03a,,,0.00037
http://oreilly.com/catalog/9780596514471/,,,0.000362
http://oss.software.ibm.com/icu/charset/,,,0.00036
http://ossipedia.ipa.go.jp/ipafont/,,,0.000357
http://people.ischool.berkeley.edu/~hearst/papers/why_phishing_works.pdf,,,0.000355
http://people.w3.org/rishida/blog/?p=70,,,0.000353
http://planetmath.org/stablesortingalgorithm,,,0.000356
http://r12a.github.io/apps/conversion/,,,0.000369
http://r12a.github.io/scripts/fontlist/,,,0.000355
http://repositories.cdlib.org/tlg/unicode/,,,0.000363
http://rishida.net/scripts/myanmar/,,,0.000357
http://rishida.net/scripts/uniview/,,,0.000356
http://rishida.net/tools/analysestring/,,,0.000356
http://rishida.net/tools/conversion/,,,0.000356
http://san-jose.cafebonappetit.com/cafe/layers-adobe/,,,0.000429
http://scccroselfservice.org/web/document/DOC462S21743,,,0.000362
http://scripts.sil.org/cms/scripts/page.php?site_id=nrsi&id=IWS-Chapter03,,,0.000353
http://scripts.sil.org/cms/scripts/page.php?site_id=nrsi&id=IWS-Chapter04a,,,0.000353
http://scripts.sil.org/cms/scripts/page.php?site_id=nrsi&id=IWS-Chapter04b,,,0.000353
http://scripts.sil.org/cms/scripts/page.php?site_id=projects&item_id=graphite_apps,,,0.000355
http://scripts.sil.org/cms/scripts/page.php?site_id=projects&item_id=graphite_devFont,,,0.000355
http://scripts.sil.org/cms/scripts/page.php?site_id=projects&item_id=graphite_home,,,0.000355
http://scripts.sil.org/GraphiteCompilerDownload,,,0.000355
http://scriptsource.org/,,,0.000379
http://search.cpan.org/~bdfoy/Unicode-Tussle-1.03/lib/Unicode/Tussle.pm,,,0.000356
http://shop.csa.ca/,,,0.000356
http://site.icu-project.org/,,,0.000431
http://site.icu-project.org/bugs,,,0.000354
http://site.icu-project.org/charts/charset,,,0.000373
http://site.icu-project.org/contacts,,,0.000366
http://site.icu-project.org/download,,,0.000361
http://site.icu-project.org/home,,,0.000354
http://sites.google.com,,,0.000366
http://sites.google.com/site/cldr/system/app/pages/reportAbuse,,,0.000353
http://sites.google.com/site/unicodelitc/system/app/pages/reportAbuse,,,0.000358
http://smile.amazon.com/ch/77-0269756,,,0.000365
http://source.icu-project.org/repos/icu/icuhtml/trunk/design/jit_localization.html,,,0.000348
http://st.unicode.org/UnicodeJsps/list-unicodeset.jsp?a=%5B%3Aemoji%3A%5D&g=emoji,,,0.000361
http://standards.iso.org/ittf/PubliclyAvailableStandards/c063182_ISO_IEC_10646_2014.zip,,,0.00036
http://standards.iso.org/ittf/PubliclyAvailableStandards/c063182_ISO_IEC_10646_2014_Electronic_Inserts.zip,,,0.00036
http://standards.iso.org/ittf/PubliclyAvailableStandards/c065047_ISO_IEC_10646_2014_Amd_1_2015.zip,,,0.00036
http://standards.iso.org/ittf/PubliclyAvailableStandards/c065047_ISO_IEC_10646_2014_Amd_1_2015_Electronic_inserts.zip,,,0.00036
http://standards.iso.org/ittf/PubliclyAvailableStandards/c066791_IEC_10646_2014_Amd_2_2016.zip,,,0.00036
http://standards.iso.org/ittf/PubliclyAvailableStandards/c066791_IEC_10646_2014_Amd_2_2016_Electronic_inserts.zip,,,0.00036
http://standards.iso.org/ittf/PubliclyAvailableStandards/c069119_ISO_IEC_10646_2017.zip,,,0.00036
http://standards.iso.org/ittf/PubliclyAvailableStandards/index.html,,,0.000391
http://std.dkuug.dk/JTC1/SC2/,,,0.00035
http://std.dkuug.dk/jtc1/sc2/wg2/,,,0.000368
http://std.dkuug.dk/jtc1/sc2/wg2/docs/n2908.pdf,,,0.000358
http://std.dkuug.dk/jtc1/sc2/wg2/docs/n2934.pdf,,,0.000358
http://std.dkuug.dk/jtc1/sc2/wg2/docs/n3312.pdf,,,0.000358
http://std.dkuug.dk/jtc1/sc2/wg2/docs/n3334.pdf,,,0.000358
http://std.dkuug.dk/jtc1/sc2/wg2/latestdocs.html,,,0.000358
http://tcvn.gov.vn,,,0.00035
http://tf.nist.gov/,,,0.000348
http://tftus.com/,,,0.000352
http://twitter.com/unicode/,,,0.000389
http://udhr.video,,,0.000365
http://udhr.video/,,,0.000365
http://uli./,,,0.000375
http://uli.unicode.org/,,,0.000456
http://uli.unicode.org/home/uli-charter,,,0.000358
http://unicode-inc.blogspot.com/,,,0.000381
http://unstats.un.org/unsd/methods/m49/m49.htm,,,0.000348
http://unstats.un.org/unsd/methods/m49/m49regin.htm,,,0.000348
http://userguide.icu-project.org/collation,,,0.000356
http://utilika.org/,,,0.00035
http://validator.w3.org,,,0.000362
http://validator.w3.org/,,,0.000369
http://varamozhi.sourceforge.net/iscii91.pdf,,,0.000359
http://w3techs.com/technologies/details/en-utf8/all/all,,,0.000359
http://web.tiscali.it/marco.cimarosti/pro_graf.html,,,0.000353
http://webstore.ansi.org/,,,0.000373
http://wikimediafoundation.org/wiki/Home,,,0.00035
timesens/logistics-utc154.html,,,0.00035
http://www.511.org,,,0.000389
http://www.aa.tufs.ac.jp/en,,,0.00035
http://www.adobe.com,,,0.000352
http://www.adobe.com/devnet/opentype/,,,0.000359
http://www.adobe.com/devnet/opentype/afdko/,,,0.000357
http://www.adobe.com/go/Connectsetup,,,0.000377
http://www.adobe.com/go/ConnectSetupMac,,,0.000377
http://www.adobe.com/type/,,,0.000357
http://www.alanwood.net/unicode/browsers.html,,,0.00037
http://www.alanwood.net/unicode/fonts.html,,,0.000359
http://www.alanwood.net/unicode/index.html,,,0.00037
http://www.amazon.cn/gp/product/B00328IJ46?ver=gp&qid=1278002870&ref_=sr_1_1,,,0.000362
http://www.amazon.com/exec/obidos/ASIN/1932026010/qid=1040674501/sr=11-1/ref=sr_11_1/002-5506471-6814454,,,0.000362
http://www.amazon.com/exec/obidos/tg/feature/-/13004/,,,0.000353
http://www.amazon.com/gp/product/0201700522/ref=pd_bxgy_img_b/002-7513385-3217658?_encoding=UTF8,,,0.000362
http://www.amazon.com/gp/product/059610121X/qid=1151699952/sr=2-1/ref=pd_bbs_b_2_1/104-1645367-4868763?s=books&v=glance&n=283155,,,0.000362
http://www.amazon.com/gp/product/0764546252/sr=8-1/qid=1144263998/ref=sr_1_1/002-7513385-3217658?_encoding=UTF8,,,0.000362
http://www.amazon.fr/exec/obidos/ASIN/2711748278/qid=1151700038/sr=1-1/ref=sr_1_8_1/403-2470472-7172457,,,0.000362
http://www.amazon.fr/exec/obidos/ASIN/2746205947/qid=1151700038/sr=1-2/ref=sr_1_8_2/403-2470472-7172457,,,0.000362
http://www.amazon.fr/Unicode-5-0-pratique-Mark-Davis/dp/2100511408/ref=sr_1_1?ie=UTF8&s=books&qid=1213284665&sr=8-1,,,0.000362
http://www.ansi.org,,,0.000361
http://www.ansi.org/,,,0.000356
http://www.ansi.org/internet_resources/overview/overview.aspx?menuid=12,,,0.000356
http://www.apple.com,,,0.000352
http://www.authorize.net/,,,0.000365
http://www.babelstone.co.uk/Unicode/whatisit.html,,,0.000356
http://www.basistech.com,,,0.000352
http://www.bing.com,,,0.00059
http://www.bortzmeyer.org/idn-et-phishing.html,,,0.000377
http://www.cdfg.org,,,0.00035
http://www.cdfg.org/,,,0.00035
http://www.cl.cam.ac.uk/~mgk25/download/ucs-fonts.tar.gz,,,0.00037
http://www.cl.cam.ac.uk/~mgk25/ucs-fonts.html,,,0.00037
http://www.cl.cam.ac.uk/~mgk25/unicode.html#examples,,,0.000373
http://www.cnn.com/2000/TECH/computing/03/31/one.alphabet.idg/,,,0.000353
http://www.compart.com/,,,0.000352
http://www.consortiuminfo.org/standardsblog/article.php?story=20061017163856508,,,0.000353
http://www.cs.auckland.ac.nz/~pgut001/pubs/phishing.pdf,,,0.000355
http://www.cs.cuhk.edu.hk/~irg,,,0.00036
http://www.csc.fi/english,,,0.00035
http://www.currency-iso.org/en/home/tables.html,,,0.000348
http://www.ddj.com/architect/184410264,,,0.000353
http://www.decodeunicode.org/,,,0.00036
http://www.decotype.com,,,0.000352
http://www.denic.de/,,,0.00035
http://www.diendan.org/nhung-con-nguoi/do-ba-phuoc-1952-2015,,,0.00037
http://www.digicert.com,,,0.000352
http://www.dkuug.dk/jtc1/sc2/wg2/docs/n1866.pdf,,,0.000352
http://www.duckduckgo.com,,,0.00059
http://www.duden.de/rechtschreibung/downloaden,,,0.000348
http://www.eki.ee,,,0.000356
http://www.emojination.org,,,0.000352
http://www.emojione.com,,,0.000352
http://www.emojipedia.org,,,0.000352
http://www.emojitracker.com/,,,0.000355
http://www.emojixpress.com,,,0.000352
http://www.evertype.com,,,0.000379
http://www.evertype.com/,,,0.000392
http://www.evertype.com/formal.html,,,0.000358
http://www.evertype.com/standards/csur/,,,0.000366
http://www.evertype.com/standards/iso10646/pdf/naxi-geba.pdf,,,0.000352
http://www.evertype.com/standards/iso10646/pdf/rongorongo.pdf,,,0.000352
http://www.evertype.com/standards/sc4/,,,0.00035
http://www.facebook.com,,,0.000352
http://www.facebook.com/pages/Friends-of-Unicode/127785250588285,,,0.000389
http://www.factbites.com/topics/Chinese-input-methods-for-computers,,,0.000355
http://www.fontlab.com/,,,0.000359
http://www.fontmaster.nl/english/OTMaster_rdrct.html,,,0.000357
http://www.fourmilab.ch/webtools/demoroniser/,,,0.000369
http://www.francophonie.org/English.html,,,0.00035
http://www.gala-global.org/,,,0.00035
http://www.globalbydesign.com/2006/07/18/unicode-turns-50-today/,,,0.000353
http://www.gmane.org/,,,0.000366
http://www.gnome.org/,,,0.00035
http://www.gnu.org/software/libiconv/,,,0.000373
http://www.google.com,,,0.000352
http://www.google.com/,,,0.00059
http://www.google.com/search?q=input+method+editor,,,0.000355
http://www.hluce.org/asia.aspx,,,0.00037
http://www.hpl.hp.com/personal/ange/archives/archives-95/http-wg-archive/0313.html,,,0.000353
http://www.htpassport.com,,,0.000352
http://www.huawei.com,,,0.000352
http://www.i18nguy.com/UnicodeBenefits.html,,,0.000358
http://www.i18nguy.com/unicode-example.html,,,0.000358
http://www.iab.org/,,,0.000356
http://www.iana.org/assignments/character-sets,,,0.000356
http://www.iana.org/assignments/language-subtag-registry,,,0.000348
http://www.iana.org/time-zones,,,0.000348
http://www.ibm.com,,,0.000352
http://www.ibm.com/software/globalization/cdra/index.jsp,,,0.000356
http://www.icann.org/,,,0.00035
http://www.icu-project.org/,,,0.000382
http://www.icu-project.org/apiref/icu4c/classMessageFormat.html,,,0.000348
http://www.icu-project.org/apiref/icu4c/classRuleBasedNumberFormat.html,,,0.000348
http://www.icu-project.org/apiref/icu4c/umsg_8h.html,,,0.000348
http://www.icu-project.org/apiref/icu4j/com/ibm/icu/text/UnicodeSet.html,,,0.000348
http://www.icu-project.org/charts/charset/,,,0.000358
http://www.icu-project.org/docs/papers/globalizing_software.ppt,,,0.000358
http://www.icu-project.org/docs/papers/supplementaries_iuc21.ppt,,,0.000358
http://www.icu-project.org/docs/papers/unicode_overview.ppt,,,0.000358
http://www.icu-project.org/userguide/,,,0.000358
http://www.icu-project.org/userguide/boundaryAnalysis.html,,,0.000348
http://www.icu-project.org/userguide/Collate_Customization.html,,,0.000348
http://www.icu-project.org/userguide/conversion-data.html,,,0.000358
http://www.icu-project.org/userguide/Transformations.html,,,0.000348
http://www.icu-project.org/userguide/unicodeSet.html,,,0.000348
http://www.idrc.ca/EN/Pages/default.aspx,,,0.00035
http://www.iec.ch,,,0.00037
http://www.ietf.org,,,0.000361
http://www.ietf.org/,,,0.00036
http://www.ietf.org/about/process-docs.html,,,0.000361
http://www.ietf.org/html.charters/wg-dir.html,,,0.000361
http://www.ietf.org/ID.html,,,0.000356
http://www.ietf.org/iesg.html,,,0.000356
http://www.ietf.org/rfc/rfc2026.txt,,,0.000361
http://www.ietf.org/rfc/rfc2130.txt,,,0.000356
http://www.ietf.org/rfc/rfc2277.txt,,,0.000356
http://www.ietf.org/rfc/rfc2850.txt,,,0.000356
http://www.ietf.org/rfc/rfc3492.txt,,,0.000356
http://www.ietf.org/rfc/rfc3629.txt,,,0.000361
http://www.ietf.org/rfc/rfc3935.txt,,,0.000356
http://www.ietf.org/rfc/rfc5234.txt,,,0.000348
http://www.ietf.org/rfc/rfc6067.txt,,,0.000348
http://www.ietf.org/rfc/rfc6497.txt,,,0.000348
http://www.ietf.org/wg/,,,0.000356
http://www.incits.org,,,0.00037
http://www.incits.org/,,,0.000351
http://www.infitt.com/newsite/,,,0.00037
http://www.infitt.org/ti2009/day3/TIC%202009%20communique%20(English).pdf,,,0.000374
http://www.infoterm.info,,,0.000356
http://www.iso.ch/,,,0.000364
http://www.iso.org,,,0.00038
http://www.iso.org/,,,0.000356
http://www.iso.org/iso/about/iso_members.htm,,,0.000361
http://www.iso.org/iso/catalogue_detail?csnumber=5448,,,0.000348
http://www.iso.org/iso/country_codes,,,0.000348
http://www.iso.org/iso/country_names_and_code_elements,,,0.000348
http://www.iso.org/iso/en/prods-services/ISOstore/store.html,,,0.000373
http://www.iso.org/iso/home/standards/benefitsofstandards/benefits_of_standards.htm,,,0.000373
http://www.iso.org/iso/home/standards/currency_codes.htm,,,0.000348
http://www.iso.org/iso/iso_technical_committee.html%3Fcommid%3D45050,,,0.000364
http://www.iso.org/iso/iso8601,,,0.000348
http://www.iso.org/iso/jtc1_home.html,,,0.000364
http://www.iso.org/iso/standards_development/processes_and_procedures/iso_iec_directives_and_iso_supplement.htm,,,0.000361
http://www.iso.org/iso/standards_development/technical_committees/list_of_iso_technical_committees/iso_technical_committee.htm?commid=45020,,,0.000356
http://www.iso.org/iso/standards_development/technical_committees/list_of_iso_technical_committees/iso_technical_committee.htm?commid=48124,,,0.00035
http://www.iso.org/ittf,,,0.000356
http://www.isoc.org/,,,0.000356
http://www.itscj.ipsj.or.jp/ISO-IR/,,,0.000356
http://www.itu.int,,,0.000365
http://www.itu.int/opb/publications.aspx?parent=T-SP&view=T-SP2,,,0.000348
http://www.iwatafont.co.jp/news/pr6.html,,,0.000357
http://www.javaworld.com/javaworld/jw-01-1998/jw-01-indepth_p.html,,,0.000353
http://www.jhu.edu/~gazette/2000/nov1300/13cuneif.html,,,0.000353
http://www.jhu.edu/digitalhammurabi/ice/ice.html,,,0.00035
http://www.joelonsoftware.com/articles/Unicode.html,,,0.000353
http://www.jsa.or.jp/default_english.asp,,,0.000358
http://www.jtc1.org,,,0.000356
http://www.kika.tech,,,0.000352
http://www.kokusaika.jp/en/info/149-news-20100409.html,,,0.00037
http://www.kotus.fi/index.phtml?l=en,,,0.00035
http://www.le-dictionnaire.com/definition.php?mot=downloader,,,0.000348
http://www.legacy.com/obituaries/mercurynews/obituary.aspx?pid=158762823,,,0.00037
http://www.linguistics.berkeley.edu/,,,0.000352
http://www.linguistics.berkeley.edu/sei,,,0.000352
http://www.linguistics.berkeley.edu/sei/USR.html,,,0.000368
http://www.linux.com/articles/39911,,,0.000353
http://www.linux.com/feature/60386,,,0.000353
http://www.linuxjournal.com/article.php?sid=7711,,,0.000353
http://www.loc.gov/index.html,,,0.00035
http://www.loc.gov/marc/specifications/specchareacc.html,,,0.000358
http://www.loc.gov/standards/iso639-2/,,,0.000348
http://www.loc.gov/standards/iso639-2/langcodes.html,,,0.000348
http://www.lsadc.org/,,,0.00035
http://www.lulu.com/spotlight/unicode,,,0.000385
http://www.macchiato.com/unicode/nfc-faq,,,0.000363
http://www.mcfmyanmar.org/myanmar-unicode-converter/,,,0.000357
http://www.microsoft.com,,,0.000352
http://www.microsoft.com/typography/developers/opentype/default.htm,,,0.000359
http://www.microsoft.com/typography/developers/volt/default.htm,,,0.000368
http://www.microsoft.com/typography/otspec/cmap.htm,,,0.000357
http://www.microsoft.com/typography/otspec/otlist.htm,,,0.000355
http://www.microsoft.com/typography/tools/vtt.htm,,,0.000355
http://www.microsoft.com/typography/tt/tt.htm,,,0.000368
http://www.microsoft.com/typography/VOLT%20and%20InDesign/ligatures.mspx,,,0.000363
http://www.monotypeimaging.com,,,0.000352
http://www.mosict.gov.bd,,,0.000352
http://www.mozilla.com/,,,0.00037
http://www.mozilla.org/,,,0.00035
http://www.multilingual.com/articleDetail.php?id=606,,,0.000353
http://www.multilingual.com/articleDetail.php?id=757,,,0.000353
http://www.multilingual.com/articleDetail.php?id=937,,,0.000353
http://www.neh.gov,,,0.00035
http://www.netflix.com,,,0.000352
http://www.nic.at,,,0.000355
http://www.nic.de,,,0.000355
http://www.niso.org/,,,0.00035
http://www.nomfoundation.org,,,0.00037
http://www.novasteps.com/shake-n-break.html,,,0.000357
http://www.nyu.edu/its/pubs/connect/archives/96fall/hargitaivillage.html,,,0.000353
http://www.oasis-open.org/committees/tc_home.php?wg_abbrev=xliff,,,0.00035
http://www.oasis-open.org/cover/unicode-xml.html,,,0.000353
http://www.oclc.org,,,0.000352
http://www.oclc.org/us/en/global/default.htm,,,0.00035
http://www.ofis-bzh.org/index.php,,,0.00035
http://www.ohchr.org/EN/UDHR/,,,0.000374
http://www.omg.org,,,0.000388
http://www.openi18n.org/,,,0.00035
http://www.openoffice.org/,,,0.00035
http://www.open-std.org/jtc1/sc22/wg20/docs/n897-14652w25.pdf,,,0.000348
http://www.open-std.org/jtc1/sc22/wg20/docs/n948-J1N6769-14652.pdf,,,0.000348
http://www.opoudjis.net/unicode/unicode.html,,,0.000378
http://www.oracle.com,,,0.000352
http://www.oracle.com/technology/pub/columns/trute_unicode.html,,,0.000353
http://www.pacificlinks.org,,,0.00037
http://www.panlex.org,,,0.000352
http://www.perlfoundation.org/,,,0.000357
http://www.phon.ucl.ac.uk/home/wells/blog.htm,,,0.000353
http://www.phon.ucl.ac.uk/home/wells/dia/diacritics-revised.htm,,,0.000356
http://www.rfc-editor.org/,,,0.000356
http://www.rfc-editor.org/rfc/bcp/bcp47.txt,,,0.000348
http://www.sap.com,,,0.000352
http://www.sap.info/en/industries/manufacturing_industries/consumer_products/20090312_SDSALZ_en.html,,,0.000366
http://www.sas.com,,,0.000352
http://www.scholarly-societies.org/editorial_20011220.html,,,0.000353
http://www.sciam.com/article.cfm?articleID=0008C786-91DB-1CD6-B4A8809EC588EEDF,,,0.000353
http://www.scriptsource.org,,,0.000379
http://www.sdtimes.com/article/story-20061015-05.html,,,0.000353
http://www.shopify.com,,,0.000352
http://www.siao2.com/,,,0.00037
http://www.sil.org,,,0.000352
http://www.sil.org/,,,0.00035
http://www.sil.org/computing/catalog/show_software.asp?id=112,,,0.000363
http://www.sil.org/computing/catalog/show_software.asp?id=91,,,0.000363
http://www.simson.net/ref/2006/CHI-security-toolbar-final.pdf,,,0.000355
http://www.sis.se/terminologi-och-dokumentation/sis-tk-445,,,0.00035
http://www.sla.org/,,,0.00035
http://www.standard.no/,,,0.00035
http://www.tamilvu.org,,,0.000352
http://www.tbray.org/ongoing/When/200x/2003/04/06/Unicode,,,0.000353
http://www.tbray.org/ongoing/When/200x/2003/04/26/UTF,,,0.000353
http://www.tbray.org/ongoing/When/200x/2006/06/19/Unicode-Blues,,,0.000353
http://www.tbray.org/ongoing/When/200x/2006/10/22/Unicode-and-Ruby,,,0.000353
http://www.teradata.com/,,,0.000352
http://www.tinder.com/,,,0.000352
http://www.tlg.uci.edu/,,,0.00035
http://www.twitter.com/,,,0.000352
http://www.unece.org/cefact/codesfortrade/codes_index.htm,,,0.000348
http://www.unece.org/cefact/locode/welcome.html,,,0.000348
http://www.unicodeconference.org/,,,0.000383
http://www.unicodeconference.org/past-conferences.htm,,,0.000383
http://www.unicodeconference.org/press-release-a.htm,,,0.00035
http://www.unicodeconference.org/uni,,,0.000412
http://www.uni-giessen.de,,,0.000355
http://www.vta.org,,,0.000389
http://www.w3.org,,,0.000361
http://www.w3.org/2001/12/Glossary,,,0.000356
http://www.w3.org/2003/entities/iso8879doc/isodia.html,,,0.000356
http://www.w3.org/Consortium/activities,,,0.000361
http://www.w3.org/Consortium/Process/,,,0.000361
http://www.w3.org/International/,,,0.000361
http://www.w3.org/International/articlelist,,,0.000358
http://www.w3.org/International/core,,,0.000369
http://www.w3.org/International/core/,,,0.00035
http://www.w3.org/International/technique-index,,,0.000358
http://www.w3.org/TR/charmod/,,,0.000356
http://www.w3.org/TR/charmod/#URIs,,,0.000369
http://www.w3.org/TR/html401/charset.html#spec-char-encoding,,,0.000369
http://www.w3.org/TR/html401/references.html#ref-RFC2616,,,0.000369
http://www.w3.org/TR/japanese-xml/,,,0.000358
http://www.w3.org/TR/japanese-xml/#AEN29832832,,,0.000358
http://www.w3.org/TR/japanese-xml/#ambiguity_of_yen,,,0.000358
http://www.w3.org/TR/REC-xml/,,,0.000348
http://www.w3.org/TR/REC-xml-names/,,,0.000348
http://www.w3.org/TR/xpath/,,,0.000348
http://www.w3.org/XML/Schema,,,0.000348
http://www.watchthatpage.com,,,0.000366
http://www.wenlin.com/,,,0.000352
http://www.wikipedia.org/,,,0.000367
http://www.yahoo.com/,,,0.00059
http://www.zhongyicts.com.cn/,,,0.000352
http://www.zrc-sazu.si/ungegn/,,,0.00035
http://www8.plala.or.jp/tkubota1/unicode-symbols-map2.html,,,0.000358
http://xml.coverpages.org/iceBaltimoreSun20001113.html,,,0.000353
http://yozvox.web.infoseek.co.jp/,,,0.000357
http://zawgyi-unicode-test.appspot.com/,,,0.000357
https:///reporting.html,,,0.000375
https://accounts.google.com/ServiceLogin?continue=http://sites.google.com/site/cldr/index/process&service=jotspot,,,0.000353
https://accounts.google.com/ServiceLogin?continue=http://sites.google.com/site/unicodelitc/home&service=jotspot,,,0.000358
https://bitbucket.org/jsbien/unihistext,,,0.000356
https://blogs.adobe.com/CCJKType/files/2016/11/top-ten-lists-2016.pdf,,,0.000361
https://cs.fit.edu/media/TechnicalReports/cs-2002-10.pdf,,,0.000372
https://developer.apple.com/fonts/,,,0.000368
https://developer.apple.com/fonts/TrueType-Reference-Manual/,,,0.000355
https://doublethedonation.com/unicode,,,0.000364
https://drafts.csswg.org/css-text/#line-break-property,,,0.000348
https://drafts.csswg.org/css-text/#word-break-property,,,0.000348
https://en.oxforddictionaries.com/definition/spanglish,,,0.000348
https://en.wikipedia.org/wiki/PayPaI,,,0.000367
https://gist.github.com/swanhtet1992/92898e667c67bf0dff90,,,0.000357
https://gist.github.com/trhura/b60ff85937d79812ddff,,,0.000357
https://github.com/briandfoy/Unicode-Tussle,,,0.000356
https://github.com/googlei18n/myanmar-tools,,,0.000357
https://github.com/greenlikeorange/knayi-myscript,,,0.000357
https://github.com/saturngod/Unicode-Zawgyi-Converter,,,0.000357
https://github.com/unicode-org/uli-docs/issues/3,,,0.000358
https://mojikiban.ipa.go.jp/,,,0.000352
https://msdn.microsoft.com/en-us/globalization/mt644793,,,0.000359
https://my.adobeconnect.com/lunde/,,,0.000377
https://plus.google.com/109412260435993059737,,,0.000375
https://plus.google.com/114199149796022210033?rel=author,,,0.000376
